user_id,product_id,interaction_type,interaction_value,timestamp,source
U0006,P0047,rating,4,2026-03-22T08:30:14.516219,synthetic_v1
U0007,P0111,purchase,5,2026-07-27T17:30:14.516222,synthetic_v1
U0007,P0166,dislike,-2,2026-07-05T04:30:14.516228,synthetic_v1
U0007,P0018,purchase,5,2026-08-12T03:30:14.516231,synthetic_v1
U0007,P0390,rating,4,2026-04-23T14:30:14.516234,synthetic_v1
U0007,P0200,wishlist,3,2026-08-06T15:30:14.516236,synthetic_v1
U0007,P0209,rating,4,2026-04-11T06:30:14.516239,synthetic_v1
U0007,P0005,rating,4,2026-08-29T00:30:14.516242,synthetic_v1
U0007,P0014,click,2,2026-08-23T11:30:14.516245,synthetic_v1
U0007,P0172,view,1,2026-05-17T02:30:14.516247,synthetic_v1
U0008,P0306,click,2,2026-04-19T05:30:14.516251,synthetic_v1
U0008,P0353,click,2,2026-05-26T19:30:14.516254,synthetic_v1
U0008,P0327,purchase,5,2026-03-04T14:30:14.516257,synthetic_v1
U0008,P0374,wishlist,3,2026-06-19T10:30:14.516259,synthetic_v1
U0008,P0372,view,1,2026-05-17T05:30:14.516262,synthetic_v1
U0008,P0349,rating,4,2026-07-07T17:30:14.516265,synthetic_v1
U0008,P0313,wishlist,3,2026-06-04T01:30:14.516268,synthetic_v1
U0008,P0040,view,1,2026-06-12T10:30:14.516272,synthetic_v1
U0008,P0064,view,1,2026-04-18T09:30:14.516275,synthetic_v1
U0008,P0147,rating,4,2026-08-03T12:30:14.516278,synthetic_v1
U0008,P0116,wishlist,3,2026-07-02T17:30:14.516281,synthetic_v1
U0008,P0245,rating,4,2026-06-05T05:30:14.516283,synthetic_v1
U0008,P0072,rating,4,2026-05-18T23:30:14.516286,synthetic_v1
U0008,P0371,click,2,2026-07-21T23:30:14.516289,synthetic_v1
U0008,P0309,rating,4,2026-04-24T01:30:14.516292,synthetic_v1
U0008,P0123,view,1,2026-05-07T21:30:14.516294,synthetic_v1
U0008,P0173,wishlist,3,2026-05-16T03:30:14.516297,synthetic_v1
U0008,P0131,view,1,2026-08-21T07:30:14.516300,synthetic_v1
U0008,P0375,dislike,-2,2026-06-17T01:30:14.516304,synthetic_v1
U0008,P0275,rating,4,2026-05-18T06:30:14.516307,synthetic_v1
U0009,P0323,wishlist,3,2026-08-25T19:30:14.516310,synthetic_v1
U0009,P0253,click,2,2026-05-21T16:30:14.516313,synthetic_v1
U0009,P0381,purchase,5,2026-08-19T13:30:14.516316,synthetic_v1
U0009,P0050,dislike,-2,2026-08-01T06:30:14.516319,synthetic_v1
U0010,P0400,purchase,5,2026-08-27T04:30:14.516322,synthetic_v1
U0010,P0029,click,2,2026-04-19T23:30:14.516325,synthetic_v1
U0010,P0200,wishlist,3,2026-05-21T10:30:14.516328,synthetic_v1
U0010,P0391,view,1,2026-08-24T17:30:14.516331,synthetic_v1
U0010,P0351,click,2,2026-05-07T03:30:14.516335,synthetic_v1
U0010,P0382,wishlist,3,2026-07-08T02:30:14.516338,synthetic_v1
U0010,P0394,click,2,2026-07-06T21:30:14.516341,synthetic_v1
U0011,P0027,wishlist,3,2026-05-12T13:30:14.516344,synthetic_v1
U0011,P0094,rating,4,2026-05-11T11:30:14.516347,synthetic_v1
U0011,P0249,view,1,2026-03-23T14:30:14.516349,synthetic_v1
U0011,P0391,purchase,5,2026-04-09T09:30:14.516352,synthetic_v1
U0011,P0319,click,2,2026-07-08T13:30:14.516355,synthetic_v1
U0011,P0149,wishlist,3,2026-08-21T02:30:14.516358,synthetic_v1
U0011,P0156,click,2,2026-04-12T05:30:14.516360,synthetic_v1
U0011,P0230,rating,4,2026-07-12T19:30:14.516365,synthetic_v1
U0011,P0122,wishlist,3,2026-04-30T08:30:14.516368,synthetic_v1
U0011,P0378,rating,4,2026-04-18T01:30:14.516371,synthetic_v1
U0011,P0003,purchase,5,2026-07-07T22:30:14.516373,synthetic_v1
U0011,P0192,dislike,-2,2026-03-26T06:30:14.516376,synthetic_v1
U0011,P0028,view,1,2026-08-04T08:30:14.516379,synthetic_v1
U0012,P0354,purchase,5,2026-03-07T05:30:14.516382,synthetic_v1
U0012,P0025,rating,4,2026-04-23T18:30:14.516385,synthetic_v1
U0012,P0298,rating,4,2026-08-14T20:30:14.516389,synthetic_v1
U0012,P0294,wishlist,3,2026-07-16T05:30:14.516392,synthetic_v1
U0012,P0232,dislike,-2,2026-06-26T11:30:14.516395,synthetic_v1
U0012,P0207,click,2,2026-03-30T07:30:14.516398,synthetic_v1
U0012,P0320,rating,4,2026-03-23T16:30:14.516401,synthetic_v1
U0012,P0294,rating,4,2026-05-26T08:30:14.516403,synthetic_v1
U0012,P0283,wishlist,3,2026-03-19T10:30:14.516406,synthetic_v1
U0012,P0382,rating,4,2026-03-10T08:30:14.516409,synthetic_v1
U0012,P0046,purchase,5,2026-04-19T20:30:14.516412,synthetic_v1
U0012,P0275,click,2,2026-05-29T11:30:14.516414,synthetic_v1
U0012,P0327,purchase,5,2026-04-07T22:30:14.516417,synthetic_v1
U0012,P0170,click,2,2026-04-09T02:30:14.516420,synthetic_v1
U0013,P0396,view,1,2026-04-24T20:30:14.516423,synthetic_v1
U0013,P0317,rating,4,2026-07-13T00:30:14.516426,synthetic_v1
U0013,P0056,click,2,2026-07-14T22:30:14.516429,synthetic_v1
U0013,P0400,wishlist,3,2026-07-25T16:30:14.516432,synthetic_v1
U0013,P0289,purchase,5,2026-04-10T04:30:14.516435,synthetic_v1
U0013,P0319,purchase,5,2026-03-05T05:30:14.516438,synthetic_v1
U0013,P0243,rating,4,2026-07-22T17:30:14.516441,synthetic_v1
U0013,P0061,dislike,-2,2026-05-05T16:30:14.516443,synthetic_v1
U0013,P0329,view,1,2026-05-10T00:30:14.516448,synthetic_v1
U0013,P0111,dislike,-2,2026-06-12T12:30:14.516451,synthetic_v1
U0013,P0117,dislike,-2,2026-04-19T10:30:14.516454,synthetic_v1
U0013,P0167,click,2,2026-03-12T08:30:14.516458,synthetic_v1
U0014,P0333,wishlist,3,2026-06-29T13:30:14.516461,synthetic_v1
U0014,P0337,click,2,2026-04-10T05:30:14.516464,synthetic_v1
U0014,P0002,wishlist,3,2026-06-03T16:30:14.516467,synthetic_v1
U0014,P0061,dislike,-2,2026-07-25T07:30:14.516470,synthetic_v1
U0014,P0313,rating,4,2026-05-11T19:30:14.516472,synthetic_v1
U0014,P0282,view,1,2026-07-24T17:30:14.516475,synthetic_v1
U0014,P0391,rating,4,2026-05-31T12:30:14.516478,synthetic_v1
U0014,P0076,dislike,-2,2026-05-11T08:30:14.516481,synthetic_v1
U0014,P0048,wishlist,3,2026-04-12T17:30:14.516483,synthetic_v1
U0014,P0194,rating,4,2026-06-03T16:30:14.516486,synthetic_v1
U0014,P0038,dislike,-2,2026-07-07T05:30:14.516489,synthetic_v1
U0014,P0247,rating,4,2026-05-14T02:30:14.516491,synthetic_v1
U0014,P0352,dislike,-2,2026-07-24T23:30:14.516494,synthetic_v1
U0014,P0161,rating,4,2026-04-06T19:30:14.516497,synthetic_v1
U0014,P0129,view,1,2026-07-12T21:30:14.516500,synthetic_v1
U0014,P0278,purchase,5,2026-07-23T22:30:14.516504,synthetic_v1
U0014,P0396,rating,4,2026-06-12T13:30:14.516507,synthetic_v1
U0014,P0321,wishlist,3,2026-08-21T05:30:14.516510,synthetic_v1
U0014,P0245,click,2,2026-07-05T05:30:14.516512,synthetic_v1
U0014,P0342,view,1,2026-04-21T16:30:14.516515,synthetic_v1
U0014,P0201,rating,4,2026-05-24T03:30:14.516518,synthetic_v1
U0014,P0060,view,1,2026-05-23T13:30:14.516521,synthetic_v1
U0015,P0042,view,1,2026-03-12T23:30:14.516524,synthetic_v1
U0015,P0172,rating,4,2026-08-25T04:30:14.516526,synthetic_v1
U0015,P0193,view,1,2026-04-18T04:30:14.516529,synthetic_v1
U0015,P0332,rating,4,2026-06-21T03:30:14.516532,synthetic_v1
U0015,P0323,wishlist,3,2026-03-29T03:30:14.516535,synthetic_v1
U0015,P0165,dislike,-2,2026-08-17T15:30:14.516538,synthetic_v1
U0015,P0397,purchase,5,2026-07-16T09:30:14.516540,synthetic_v1
U0015,P0101,rating,4,2026-04-03T15:30:14.516543,synthetic_v1
U0015,P0211,dislike,-2,2026-03-24T01:30:14.516546,synthetic_v1
U0016,P0189,dislike,-2,2026-07-05T09:30:14.516549,synthetic_v1
U0016,P0139,wishlist,3,2026-08-26T14:30:14.516552,synthetic_v1
U0016,P0227,purchase,5,2026-03-30T20:30:14.516556,synthetic_v1
U0016,P0084,purchase,5,2026-08-16T07:30:14.516559,synthetic_v1
U0017,P0372,click,2,2026-05-19T16:30:14.516562,synthetic_v1
U0017,P0067,dislike,-2,2026-04-01T01:30:14.516567,synthetic_v1
U0017,P0010,wishlist,3,2026-04-11T03:30:14.516570,synthetic_v1
U0017,P0252,dislike,-2,2026-03-23T14:30:14.516572,synthetic_v1
U0017,P0025,purchase,5,2026-07-20T11:30:14.516575,synthetic_v1
U0017,P0309,dislike,-2,2026-08-13T21:30:14.516578,synthetic_v1
U0017,P0204,view,1,2026-04-18T08:30:14.516581,synthetic_v1
U0017,P0135,rating,4,2026-08-13T23:30:14.516583,synthetic_v1
U0017,P0104,click,2,2026-05-06T22:30:14.516586,synthetic_v1
U0017,P0068,view,1,2026-06-11T18:30:14.516589,synthetic_v1
U0017,P0088,dislike,-2,2026-07-10T18:30:14.516592,synthetic_v1
U0017,P0056,purchase,5,2026-05-03T12:30:14.516594,synthetic_v1
U0017,P0238,view,1,2026-08-28T23:30:14.516597,synthetic_v1
U0017,P0348,click,2,2026-08-05T03:30:14.516600,synthetic_v1
U0017,P0084,rating,4,2026-08-30T17:30:14.516603,synthetic_v1
U0017,P0113,view,1,2026-05-14T22:30:14.516606,synthetic_v1
U0017,P0343,rating,4,2026-06-11T01:30:14.516609,synthetic_v1
U0018,P0280,purchase,5,2026-04-06T18:30:14.516612,synthetic_v1
U0018,P0063,purchase,5,2026-07-13T23:30:14.516617,synthetic_v1
U0018,P0039,purchase,5,2026-03-13T12:30:14.516621,synthetic_v1
U0018,P0158,wishlist,3,2026-06-24T11:30:14.516624,synthetic_v1
U0018,P0372,view,1,2026-07-18T11:30:14.516627,synthetic_v1
U0018,P0025,wishlist,3,2026-07-25T17:30:14.516630,synthetic_v1
U0018,P0262,wishlist,3,2026-08-20T02:30:14.516632,synthetic_v1
U0018,P0142,purchase,5,2026-06-20T04:30:14.516635,synthetic_v1
U0018,P0232,click,2,2026-07-09T08:30:14.516638,synthetic_v1
U0018,P0053,wishlist,3,2026-05-21T14:30:14.516641,synthetic_v1
U0018,P0056,rating,4,2026-07-25T15:30:14.516644,synthetic_v1
U0018,P0256,dislike,-2,2026-03-13T13:30:14.516646,synthetic_v1
U0018,P0096,click,2,2026-08-12T05:30:14.516649,synthetic_v1
U0018,P0328,click,2,2026-08-07T14:30:14.516652,synthetic_v1
U0018,P0275,rating,4,2026-07-16T02:30:14.516655,synthetic_v1
U0018,P0100,dislike,-2,2026-06-25T13:30:14.516657,synthetic_v1
U0018,P0088,purchase,5,2026-04-06T12:30:14.516660,synthetic_v1
U0019,P0252,dislike,-2,2026-03-08T10:30:14.516663,synthetic_v1
U0019,P0120,purchase,5,2026-05-13T22:30:14.516666,synthetic_v1
U0019,P0125,rating,4,2026-08-01T13:30:14.516669,synthetic_v1
U0019,P0279,click,2,2026-03-09T19:30:14.516672,synthetic_v1
U0019,P0015,purchase,5,2026-06-05T22:30:14.516675,synthetic_v1
U0019,P0385,rating,4,2026-05-07T06:30:14.516679,synthetic_v1
U0019,P0253,view,1,2026-03-04T11:30:14.516682,synthetic_v1
U0019,P0369,rating,4,2026-03-21T16:30:14.516685,synthetic_v1
U0019,P0349,purchase,5,2026-07-31T15:30:14.516687,synthetic_v1
U0019,P0359,purchase,5,2026-08-15T17:30:14.516690,synthetic_v1
U0019,P0121,purchase,5,2026-05-19T13:30:14.516693,synthetic_v1
U0019,P0008,click,2,2026-05-30T05:30:14.516696,synthetic_v1
U0019,P0277,purchase,5,2026-07-26T03:30:14.516698,synthetic_v1
U0020,P0093,click,2,2026-07-04T09:30:14.516701,synthetic_v1
U0020,P0168,wishlist,3,2026-03-12T00:30:14.516704,synthetic_v1
U0020,P0202,view,1,2026-03-10T08:30:14.516707,synthetic_v1
U0020,P0008,wishlist,3,2026-06-06T12:30:14.516710,synthetic_v1
U0020,P0054,purchase,5,2026-03-08T21:30:14.516712,synthetic_v1
U0020,P0292,purchase,5,2026-07-23T06:30:14.516715,synthetic_v1
U0020,P0268,view,1,2026-03-18T00:30:14.516718,synthetic_v1
U0020,P0293,view,1,2026-07-26T19:30:14.516721,synthetic_v1
U0020,P0204,rating,4,2026-05-06T10:30:14.516723,synthetic_v1
U0020,P0286,view,1,2026-04-01T12:30:14.516726,synthetic_v1
U0020,P0138,dislike,-2,2026-07-01T16:30:14.516729,synthetic_v1
U0020,P0312,rating,4,2026-04-14T20:30:14.516733,synthetic_v1
U0020,P0009,rating,4,2026-07-22T01:30:14.516736,synthetic_v1
U0020,P0170,view,1,2026-08-22T10:30:14.516740,synthetic_v1
U0020,P0374,dislike,-2,2026-07-03T08:30:14.516743,synthetic_v1
U0020,P0222,rating,4,2026-03-30T07:30:14.516746,synthetic_v1
U0020,P0129,dislike,-2,2026-04-23T20:30:14.516749,synthetic_v1
U0020,P0067,dislike,-2,2026-06-15T10:30:14.516751,synthetic_v1
U0020,P0377,wishlist,3,2026-03-27T13:30:14.516754,synthetic_v1
U0020,P0323,rating,4,2026-08-14T09:30:14.516759,synthetic_v1
U0020,P0146,view,1,2026-06-03T15:30:14.516762,synthetic_v1
U0020,P0280,dislike,-2,2026-04-23T15:30:14.516780,synthetic_v1
U0020,P0356,view,1,2026-03-16T15:30:14.516786,synthetic_v1
U0020,P0183,view,1,2026-07-16T22:30:14.516790,synthetic_v1
U0021,P0230,purchase,5,2026-05-23T14:30:14.516794,synthetic_v1
U0021,P0277,click,2,2026-03-16T00:30:14.516798,synthetic_v1
U0021,P0316,view,1,2026-05-07T21:30:14.516801,synthetic_v1
U0021,P0400,purchase,5,2026-08-11T10:30:14.516804,synthetic_v1
U0021,P0369,view,1,2026-03-23T08:30:14.516807,synthetic_v1
U0021,P0254,purchase,5,2026-03-27T12:30:14.516810,synthetic_v1
U0021,P0197,purchase,5,2026-04-15T01:30:14.516813,synthetic_v1
U0021,P0295,rating,4,2026-05-11T13:30:14.516816,synthetic_v1
U0021,P0368,purchase,5,2026-07-23T01:30:14.516822,synthetic_v1
U0021,P0265,wishlist,3,2026-04-05T23:30:14.516825,synthetic_v1
U0021,P0384,purchase,5,2026-08-21T09:30:14.516828,synthetic_v1
U0021,P0163,rating,4,2026-03-09T13:30:14.516830,synthetic_v1
U0021,P0205,view,1,2026-03-20T00:30:14.516833,synthetic_v1
U0021,P0321,dislike,-2,2026-07-01T18:30:14.516836,synthetic_v1
U0021,P0357,view,1,2026-06-24T05:30:14.516839,synthetic_v1
U0021,P0185,dislike,-2,2026-05-23T17:30:14.516842,synthetic_v1
U0021,P0318,dislike,-2,2026-06-07T08:30:14.516844,synthetic_v1
U0021,P0292,purchase,5,2026-08-22T05:30:14.516847,synthetic_v1
U0021,P0064,dislike,-2,2026-07-19T21:30:14.516850,synthetic_v1
U0021,P0091,rating,4,2026-06-04T18:30:14.516853,synthetic_v1
U0022,P0094,wishlist,3,2026-04-18T17:30:14.516856,synthetic_v1
U0022,P0304,purchase,5,2026-05-22T23:30:14.516859,synthetic_v1
U0022,P0181,click,2,2026-03-27T20:30:14.516862,synthetic_v1
U0022,P0327,click,2,2026-06-28T09:30:14.516864,synthetic_v1
U0022,P0350,click,2,2026-04-16T06:30:14.516867,synthetic_v1
U0022,P0138,rating,4,2026-05-22T22:30:14.516870,synthetic_v1
U0022,P0280,click,2,2026-04-07T02:30:14.516875,synthetic_v1
U0022,P0208,wishlist,3,2026-07-19T21:30:14.516878,synthetic_v1
U0022,P0351,view,1,2026-03-09T19:30:14.516881,synthetic_v1
U0022,P0273,click,2,2026-06-05T06:30:14.516883,synthetic_v1
U0022,P0092,purchase,5,2026-06-04T17:30:14.516886,synthetic_v1
U0023,P0088,rating,4,2026-05-19T11:30:14.516890,synthetic_v1
U0023,P0356,click,2,2026-07-05T19:30:14.516892,synthetic_v1
U0023,P0312,rating,4,2026-03-08T18:30:14.516895,synthetic_v1
U0023,P0115,view,1,2026-04-24T02:30:14.516898,synthetic_v1
U0023,P0364,rating,4,2026-05-22T18:30:14.516901,synthetic_v1
U0023,P0014,wishlist,3,2026-03-18T14:30:14.516903,synthetic_v1
U0023,P0135,rating,4,2026-05-24T12:30:14.516906,synthetic_v1
U0023,P0009,wishlist,3,2026-03-27T19:30:14.516909,synthetic_v1
U0024,P0148,dislike,-2,2026-06-25T22:30:14.516912,synthetic_v1
U0024,P0100,view,1,2026-06-13T09:30:14.516914,synthetic_v1
U0024,P0062,rating,4,2026-03-11T13:30:14.516917,synthetic_v1
U0024,P0039,rating,4,2026-08-02T14:30:14.516920,synthetic_v1
U0024,P0248,rating,4,2026-07-20T04:30:14.516923,synthetic_v1
U0024,P0268,click,2,2026-03-03T19:30:14.516925,synthetic_v1
U0024,P0121,rating,4,2026-06-24T04:30:14.516928,synthetic_v1
U0024,P0187,view,1,2026-07-08T17:30:14.516934,synthetic_v1
U0024,P0046,wishlist,3,2026-06-08T20:30:14.516937,synthetic_v1
U0024,P0056,purchase,5,2026-06-08T19:30:14.516940,synthetic_v1
U0024,P0055,click,2,2026-07-06T06:30:14.516943,synthetic_v1
U0024,P0188,click,2,2026-03-25T23:30:14.516946,synthetic_v1
U0024,P0244,purchase,5,2026-04-19T02:30:14.516948,synthetic_v1
U0024,P0219,click,2,2026-05-08T19:30:14.516951,synthetic_v1
U0024,P0009,view,1,2026-03-25T21:30:14.516956,synthetic_v1
U0024,P0357,click,2,2026-03-20T02:30:14.516959,synthetic_v1
U0024,P0395,wishlist,3,2026-08-09T04:30:14.516962,synthetic_v1
U0024,P0091,wishlist,3,2026-05-06T17:30:14.516964,synthetic_v1
U0025,P0063,rating,4,2026-03-05T11:30:14.516968,synthetic_v1
U0025,P0243,rating,4,2026-04-10T04:30:14.516970,synthetic_v1
U0025,P0376,rating,4,2026-07-28T14:30:14.516973,synthetic_v1
U0025,P0140,view,1,2026-05-31T01:30:14.516976,synthetic_v1
U0025,P0264,click,2,2026-04-18T12:30:14.516978,synthetic_v1
U0025,P0206,wishlist,3,2026-07-21T01:30:14.516981,synthetic_v1
U0025,P0286,wishlist,3,2026-05-13T16:30:14.516984,synthetic_v1
U0025,P0167,view,1,2026-04-03T13:30:14.516987,synthetic_v1
U0025,P0387,purchase,5,2026-05-07T12:30:14.516991,synthetic_v1
U0025,P0144,purchase,5,2026-06-16T00:30:14.516994,synthetic_v1
U0025,P0253,click,2,2026-03-03T19:30:14.516997,synthetic_v1
U0025,P0173,rating,4,2026-03-12T21:30:14.517000,synthetic_v1
U0025,P0324,rating,4,2026-06-05T06:30:14.517003,synthetic_v1
U0025,P0217,rating,4,2026-05-29T19:30:14.517005,synthetic_v1
U0025,P0315,dislike,-2,2026-06-19T00:30:14.517008,synthetic_v1
U0025,P0066,rating,4,2026-06-14T10:30:14.517011,synthetic_v1
U0025,P0043,view,1,2026-03-06T16:30:14.517014,synthetic_v1
U0025,P0014,wishlist,3,2026-07-28T05:30:14.517016,synthetic_v1
U0025,P0022,view,1,2026-07-22T20:30:14.517019,synthetic_v1
U0025,P0328,wishlist,3,2026-07-03T11:30:14.517022,synthetic_v1
U0025,P0119,dislike,-2,2026-08-12T22:30:14.517025,synthetic_v1
U0025,P0330,click,2,2026-08-01T19:30:14.517027,synthetic_v1
U0026,P0107,view,1,2026-08-29T19:30:14.517031,synthetic_v1
U0026,P0247,wishlist,3,2026-08-22T13:30:14.517033,synthetic_v1
U0026,P0325,click,2,2026-03-21T16:30:14.517036,synthetic_v1
U0026,P0378,rating,4,2026-07-15T08:30:14.517039,synthetic_v1
U0026,P0146,view,1,2026-06-14T20:30:14.517042,synthetic_v1
U0026,P0269,rating,4,2026-03-26T17:30:14.517044,synthetic_v1
U0026,P0301,purchase,5,2026-03-25T07:30:14.517047,synthetic_v1
U0026,P0074,purchase,5,2026-04-25T07:30:14.517051,synthetic_v1
U0026,P0217,click,2,2026-05-08T09:30:14.517054,synthetic_v1
U0026,P0369,purchase,5,2026-06-17T09:30:14.517057,synthetic_v1
U0026,P0077,purchase,5,2026-08-30T01:30:14.517060,synthetic_v1
U0026,P0264,wishlist,3,2026-03-04T00:30:14.517063,synthetic_v1
U0026,P0148,wishlist,3,2026-07-09T03:30:14.517066,synthetic_v1
U0027,P0089,click,2,2026-04-14T02:30:14.517070,synthetic_v1
U0027,P0069,dislike,-2,2026-07-14T03:30:14.517073,synthetic_v1
U0027,P0103,click,2,2026-03-29T01:30:14.517075,synthetic_v1
U0027,P0048,rating,4,2026-08-15T17:30:14.517081,synthetic_v1
U0027,P0005,dislike,-2,2026-08-07T13:30:14.517085,synthetic_v1
U0027,P0213,click,2,2026-06-24T14:30:14.517088,synthetic_v1
U0027,P0105,click,2,2026-04-11T15:30:14.517091,synthetic_v1
U0027,P0013,wishlist,3,2026-04-17T00:30:14.517094,synthetic_v1
U0027,P0207,purchase,5,2026-04-20T07:30:14.517097,synthetic_v1
U0027,P0341,view,1,2026-05-07T00:30:14.517099,synthetic_v1
U0027,P0180,click,2,2026-04-30T15:30:14.517102,synthetic_v1
U0027,P0134,wishlist,3,2026-05-30T12:30:14.517107,synthetic_v1
U0027,P0137,dislike,-2,2026-04-30T01:30:14.517109,synthetic_v1
